"trip_id_raw","tender_date","eta_operation","ata_operation","pickup_location_raw","delivery_area_raw","carrier_code_raw","vehicle_type_raw","cargo_group_raw","vfr_pct","vfr_by_ton","vfr_by_volume","planned_ton","planned_cbm"
"DI0194407","2026-03-24","2026-03-25 17:00:00","2026-03-25 09:09:36","Kho trong - BKD","Central highland","ANH SON","11T","DRY, FRESH",71.34476904761907,48.39201818181819,71.34476904761907,2.350104,28.15280300000001
"DI0194408","2026-03-24","2026-03-25 17:00:00","2026-03-25 17:00:00","Kho trong - BKD","South East - Lam Dong","ANH SON","11T","DRY, FRESH",89.85620952380953,32.17749090909091,89.85620952380953,3.539524,37.739608000000004
"DI0194409","2026-03-24","2026-03-25 17:00:00","2026-03-25 10:59:17","Kho trong - BKD","Central highland","ANH SON","11T","DRY, FRESH",55.92344761904763,18.963,55.92344761904763,2.0859300000000003,23.487848000000003
"DI0194410","2026-03-24","2026-03-25 17:00:00","2026-03-25 14:24:30","Kho trong - BKD","South Central Coast","ANH SON","11T","DRY, FRESH",91.37292380952383,31.33918181818183,91.37292380952383,3.4473100000000017,38.37662800000001
"DI0194475","2026-03-24","2026-03-25 17:00:00","2026-03-25 08:18:38","Kho trong - BKD","South East","ANH SON","2T","DRY, FRESH",100,51.71295,100,1.034259,12.231007000000002
"DI0194476","2026-03-24","2026-03-25 17:00:00","2026-03-25 09:16:57","Kho trong - BKD","South East","ANH SON","2T","DRY, FRESH",100,54.525749999999995,100,1.090515,12.280800000000003
"DI0194477","2026-03-24","2026-03-25 17:00:00","2026-03-25 17:00:00","Kho trong - NKD","North Central Coast","TLL","5T","DRY, FRESH",100,84.43354,100,2.275712999999999,21.143383
"DI0194478","2026-03-24","2026-03-25 17:00:00","2026-03-25 13:02:33","Kho trong - NKD","North East - North West","TLL","3.5T","DRY, FRESH",74.65755294117648,55.12057142857144,74.65755294117648,0.9599459999999997,12.129784
"DI0194480","2026-03-24","2026-03-25 17:00:00","2026-03-26 08:19:12","Kho trong - NKD","North East - North West","TLL","8T","DRY, FRESH",100,100,100,2.1893680000000004,19.879157000000006
"DI0194481","2026-03-24","2026-03-25 17:00:00","2026-03-25 17:00:00","Kho trong - NKD","North East - North West","TLL","11T","DRY, FRESH",40.76024,14.68502727272727,40.76024,1.6153529999999998,18.342108
"DI0194491","2026-03-24","2026-03-25 17:00:00","2026-03-25 07:35:02","Kho trong - BKD","South East","ANH SON","2T","DRY, FRESH",100,53.94679999999998,100,1.0789359999999997,12.783015000000004
"DI0194493","2026-03-24","2026-03-25 17:00:00","2026-03-25 07:58:23","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",100,46.07029999999998,100,0.9214059999999996,13.030016000000003
"DI0194505","2026-03-24","2026-03-25 17:00:00","2026-03-25 08:14:18","Kho trong - NKD","North East - North West","HDA","2.5T","DRY, FRESH",86.33066666666667,43.94748,86.33066666666667,1.098687,10.35968
"DI0194506","2026-03-24","2026-03-25 17:00:00","2026-03-25 20:10:42","Kho trong - NKD","North Central Coast","HDA","11T","DRY, FRESH",75.32172380952383,31.71469090909091,75.32172380952383,2.5053110000000003,30.84212400000001
"DI0194507","2026-03-24","2026-03-25 17:00:00","2026-03-26 10:20:39","Kho trong - NKD","North East - North West","HDA","11T","DRY, FRESH",53.4756761904762,18.93243636363636,53.4756761904762,2.0825679999999993,22.459784000000006
"DI0194508","2026-03-24","2026-03-25 17:00:00","2026-03-25 07:53:58","Kho trong - NKD","Ha Noi","HDA","5T","DRY, FRESH",77.20454545454547,25.526699999999998,77.20454545454547,1.276335,16.985000000000003
"DI0194510","2026-03-24","2026-03-25 17:00:00","2026-03-26 01:17:09","Kho trong - NKD","North East - North West","HDA","5T","DRY, FRESH",64.48181818181818,22.592939999999995,64.48181818181818,1.1296469999999998,14.186000000000002
"DI0194511","2026-03-24","2026-03-25 17:00:00","2026-03-25 08:52:46","Kho trong - NKD","North East - North West","HDA","3.5T","DRY, FRESH",83.25830000000003,35.21865714285714,83.25830000000003,1.232653,14.153911000000004
"DI0194512","2026-03-24","2026-03-25 17:00:00","2026-03-25 09:00:30","Kho trong - NKD","Ha Noi","HDA","1.4T","DRY, FRESH",85.90825,50.90535714285714,85.90825,0.712675,6.87266
"DI0194513","2026-03-24","2026-03-25 17:00:00","2026-03-25 11:36:32","Kho trong - NKD","Ha Noi","HDA","5T","DRY, FRESH",100,100,89.33445454545459,1.2480750000000003,12.415580000000013
"DI0194514","2026-03-24","2026-03-25 17:00:00","2026-03-25 08:31:57","Kho trong - NKD","North East - North West","HDA","5T","DRY, FRESH",100,34.99098000000001,100,1.7495490000000002,23.802824000000005
"DI0194515","2026-03-24","2026-03-25 17:00:00","2026-03-25 16:23:21","Kho trong - NKD","","HDA","3.5T","DRY, FRESH",79.4411764705884,37.59094285714282,79.4411764705884,1.3156829999999988,13.50500000000003
"DI0194516","2026-03-24","2026-03-25 17:00:00","2026-03-25 08:22:52","Kho trong - NKD","North Central Coast","HDA","5T","DRY, FRESH",84.09065454545456,31.06178,84.09065454545456,1.553089,18.499944000000003
"DI0194518","2026-03-24","2026-03-25 17:00:00","2026-03-25 08:22:30","Kho trong - NKD","Ha Noi","HDA","1.4T","DRY, FRESH",100,56.40785714285716,100,0.7897100000000001,8.107924
"DI0194519","2026-03-24","2026-03-25 17:00:00","2026-03-25 07:39:04","Kho trong - NKD","Ha Noi","HDA","5T","DRY, FRESH",60.4909090909091,21.856479999999998,60.4909090909091,1.092824,13.308000000000002
"DI0194520","2026-03-24","2026-03-25 17:00:00","2026-03-25 14:55:01","Kho trong - NKD","","HDA","11T","DRY, FRESH",93.7025714285719,54.5337181818181,93.7025714285719,5.998708999999991,39.3550800000002
"DI0194521","2026-03-24","2026-03-25 17:00:00","2026-03-25 09:08:29","Kho trong - NKD","North East - North West","HDA","11T","DRY, FRESH",40.01720000000003,14.433,40.01720000000003,1.58763,16.807224000000012
"DI0194522","2026-03-24","2026-03-25 17:00:00","2026-03-25 08:53:30","Kho trong - NKD","North Central Coast","HDA","11T","DRY, FRESH",33.58246904761906,11.938363636363631,33.58246904761906,1.3132199999999994,14.104637000000002
"DI0194523","2026-03-24","2026-03-25 17:00:00","2026-03-25 11:27:29","Kho trong - NKD","North East - North West","HDA","11T","DRY, FRESH",29.57085714285716,12.223327272727282,29.57085714285716,1.3445660000000008,12.419760000000009
"DI0194525","2026-03-24","2026-03-25 17:00:00","2026-03-25 11:12:47","Kho trong - NKD","Ha Noi","HDA","1.4T","DRY, FRESH",100,83.43757142857143,100,1.168126,8.310927999999999
"DI0194526","2026-03-24","2026-03-25 17:00:00","2026-03-25 11:49:47","Kho trong - NKD","Ha Noi","HDA","2.5T","DRY, FRESH",63.41446153846156,31.645360000000004,63.41446153846156,0.7911340000000001,8.243880000000003
"DI0194528","2026-03-24","2026-03-25 17:00:00","2026-03-25 06:24:25","Kho trong - NKD","Ha Noi","HDA","11T","DRY, FRESH",100,100,100,1.6326880000000001,20.347
"DI0194529","2026-03-24","2026-03-25 17:00:00","2026-03-25 08:53:47","Kho trong - NKD","North East - North West","HDA","5T","DRY, FRESH",53.92818181818182,23.2596,53.92818181818182,1.16298,11.8642
"DI0194530","2026-03-24","2026-03-25 17:00:00","2026-03-25 16:43:55","Kho trong - NKD","Ha Noi","HDA","2.5T","DRY, FRESH",100,59.231399999999994,100,1.480785,13.187832000000006
"DI0194531","2026-03-24","2026-03-25 17:00:00","2026-03-25 08:50:07","Kho trong - NKD","Ha Noi","HDA","11T","DRY, FRESH",100,100,91.53209523809524,2.753833,28.073480000000007
"DI0194532","2026-03-24","2026-03-25 17:00:00","2026-03-25 15:06:13","Kho ngoài - NKD","Ha Noi","HDA","5T","DRY",67.59545454545456,38.534139999999994,67.59545454545456,1.926707,14.871
"DI0194534","2026-03-24","2026-03-25 17:00:00","2026-03-25 05:43:09","Kho trong - NKD","Ha Noi","HDA","2.5T","DRY, FRESH",100,53.81659999999998,100,1.3454149999999996,16.190504000000004
"DI0194535","2026-03-24","2026-03-25 17:00:00","2026-03-25 08:36:14","Kho trong - NKD","Ha Noi","HDA","5T","DRY, FRESH",96.59648181818183,33.656780000000005,96.59648181818183,1.6828390000000002,21.251226000000003
"DI0194536","2026-03-24","2026-03-25 17:00:00","2026-03-25 07:18:14","Kho trong - NKD","North East - North West","HDA","5T","DRY, FRESH",64.86078181818182,22.651820000000008,64.86078181818182,1.1325910000000003,14.269372
"DI0194537","2026-03-24","2026-03-25 17:00:00","2026-03-25 04:38:14","Kho trong - NKD","Ha Noi","HDA","5T","DRY, FRESH",67.10000454545458,23.70416000000001,67.10000454545458,1.1852080000000005,14.762001000000007
"DI0194538","2026-03-24","2026-03-25 17:00:00","2026-03-25 15:09:15","Kho trong - NKD","","HDA","11T","DRY",76.33636363636364,76.33636363636364,64.28571428571429,8.397,27
"DI0194719","2026-03-25","2026-03-26 07:00:00","2026-03-26 07:31:26","Kho trong - BKD","","ANH SON","2T","FRESH",100,43.204150000000006,100,0.864083,12.570000000000002
"DI0194749","2026-03-25","2026-03-26 07:00:00","2026-03-26 18:45:20","Kho trong - NKD","Ha Noi","HDA","2.5T","FRESH",69.78333333333332,24.391000000000002,69.78333333333332,0.6097750000000001,8.373999999999999
"DI0194747","2026-03-25","2026-03-26 09:00:00","2026-03-26 16:51:29","Kho trong - NKD","North East - North West","HDA","5T","FRESH",57.88636363636365,17.69488,57.88636363636365,0.884744,12.735000000000003
"DI0194685","2026-03-25","2026-03-26 15:30:00","2026-03-26 08:03:03","Kho trong - BKD","South East","ANH SON","2T","FRESH",93.40833333333332,39.91735,93.40833333333332,0.7983469999999999,11.209
"DI0194714","2026-03-25","2026-03-26 15:30:00","2026-03-26 09:56:13","Kho trong - BKD","South East","ANH SON","2T","DRY, FRESH",100,62.48449999999999,100,1.2496899999999997,12.973026
"DI0194720","2026-03-25","2026-03-26 15:30:00","2026-03-26 15:14:24","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",100,100,100,1.0541200000000002,11.133015
"DI0194725","2026-03-25","2026-03-26 15:30:00","2026-03-26 09:24:15","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",100,43.64665,100,0.872933,12.704018000000001
"DI0194726","2026-03-25","2026-03-26 15:30:00","2026-03-26 06:53:57","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",100,100,100,2.024489,13.013002000000002
"DI0194727","2026-03-25","2026-03-26 15:30:00","2026-03-26 05:21:42","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",99.01663333333333,49.26455000000001,99.01663333333333,0.9852910000000001,11.881996
"DI0194728","2026-03-25","2026-03-26 15:30:00","2026-03-26 06:21:44","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",100,56.74159999999999,100,1.1348319999999998,12.716992000000001
"DI0194729","2026-03-25","2026-03-26 15:30:00","2026-03-26 10:01:05","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",100,29.561,100,0.59122,12.773000000000003
"DI0194804","2026-03-25","2026-03-26 15:30:00","2026-03-26 10:33:40","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY",93.74195833333333,68.59835,93.74195833333333,1.371967,11.249035
"DI0194805","2026-03-25","2026-03-26 15:30:00","2026-03-26 18:01:18","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY",97.05155000000002,97.05155000000002,89.10005833333334,1.9410310000000004,10.692007000000002
"DI0194806","2026-03-25","2026-03-26 15:30:00","2026-03-26 16:14:57","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY",98.95840833333335,93.33200000000001,98.95840833333335,1.86664,11.875009000000002
"DI0194807","2026-03-25","2026-03-26 15:30:00","2026-03-26 11:24:38","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY",99.20010000000002,99.20010000000002,93.20829166666668,1.9840020000000005,11.184995
"DI0194583","2026-03-25","2026-03-26 16:00:00","2026-03-26 18:50:32","Kho trong - BKD","Mekong 2","NGUYEN PHAT","5T","DRY, FRESH",87.98378181818185,32.410520000000005,87.98378181818185,1.6205260000000004,19.35643200000001
"DI0194689","2026-03-25","2026-03-26 16:00:00","2026-03-26 07:41:34","Kho trong - BKD","South East","ANH SON","2T","DRY, FRESH",66.99184166666667,37.36844999999999,66.99184166666667,0.7473689999999998,8.039021
"DI0194713","2026-03-25","2026-03-26 16:00:00","2026-03-26 08:27:22","Kho trong - BKD","South East","ANH SON","2T","DRY, FRESH",100,100,100,1.172673,12.998011
"DI0194715","2026-03-25","2026-03-26 16:00:00","2026-03-26 09:10:09","Kho trong - BKD","South East","ANH SON","2T","DRY, FRESH",100,48.6369,100,0.972738,12.127003000000002
"DI0194716","2026-03-25","2026-03-26 16:00:00","2026-03-26 07:47:50","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",100,33.73135,100,0.674627,12.709000000000001
"DI0194718","2026-03-25","2026-03-26 16:00:00","2026-03-26 09:34:28","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",100,59.24974999999999,100,1.1849949999999998,12.335037
"DI0194721","2026-03-25","2026-03-26 16:00:00","2026-03-26 07:00:28","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",96.61666666666666,56.6122,96.61666666666666,1.132244,11.594
"DI0194722","2026-03-25","2026-03-26 16:00:00","2026-03-26 06:51:56","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",100,57.72734999999998,100,1.1545469999999995,12.123000000000001
"DI0194479","2026-03-24","2026-03-26 17:00:00","2026-03-25 06:56:20","Kho trong - NKD","North East - North West","TLL","5T","DRY, FRESH",99.85040000000002,39.428520000000006,99.85040000000002,1.9714260000000003,21.967088000000004
"DI0194482","2026-03-24","2026-03-26 17:00:00","2026-03-26 17:00:00","Kho trong - NKD","North Central Coast","TLL","8T","DRY, FRESH",100,73.9197125,100,5.913577,52.47274499999998
"DI0194582","2026-03-25","2026-03-26 17:00:00","2026-03-26 08:34:21","Kho trong - BKD","Mekong 2","NGUYEN PHAT","5T","DRY, FRESH",81.8773090909091,27.219180000000005,81.8773090909091,1.3609590000000003,18.013008000000003
"DI0194584","2026-03-25","2026-03-26 17:00:00","2026-03-26 10:23:14","Kho trong - BKD","Mekong 2","NGUYEN PHAT","5T","DRY, FRESH",54.50454545454548,17.782000000000004,54.50454545454548,0.8891000000000002,11.991000000000007
"DI0194595","2026-03-25","2026-03-26 17:00:00","2026-03-26 19:08:39","Kho trong - BKD","Central highland","ANH SON","11T","DRY, FRESH",85.28355714285715,36.087418181818194,85.28355714285715,3.9696160000000016,35.81909400000001
"DI0194596","2026-03-25","2026-03-26 17:00:00","2026-03-26 07:18:50","Kho trong - BKD","South East - Lam Dong","ANH SON","11T","DRY, FRESH",75.78630000000003,27.185645454545465,75.78630000000003,2.9904210000000013,31.830246000000013
"DI0194639","2026-03-25","2026-03-26 17:00:00","2026-03-26 10:54:43","Kho trong - BKD","Mekong 1","THANH AN","3.5T","DRY, FRESH",100,45.42822857142858,100,1.5899880000000004,17.513027000000005
"DI0194682","2026-03-25","2026-03-26 17:00:00","2026-03-26 19:03:57","Kho trong - BKD","South East","ANH SON","5T","DRY, FRESH",82.64621923076925,36.457979999999985,82.64621923076925,1.8228989999999994,21.488017000000006
"DI0194683","2026-03-25","2026-03-26 17:00:00","2026-03-26 17:00:00","Kho trong - BKD","South East","ANH SON","2T","DRY, FRESH",77.61673333333334,39.3212,77.61673333333334,0.786424,9.314008000000001
"DI0194684","2026-03-25","2026-03-26 17:00:00","2026-03-26 09:31:51","Kho trong - BKD","South East","ANH SON","2T","DRY, FRESH",67.32509166666667,28.014049999999997,67.32509166666667,0.5602809999999999,8.079011
"DI0194686","2026-03-25","2026-03-26 17:00:00","2026-03-26 07:27:03","Kho trong - BKD","South East","ANH SON","5T","DRY, FRESH",100,42.71612,100,2.1358059999999996,24.717033000000004
"DI0194688","2026-03-25","2026-03-26 17:00:00","2026-03-26 10:22:41","Kho trong - BKD","South East","ANH SON","2T","DRY, FRESH",57.21336666666667,38.15764999999999,57.21336666666667,0.7631529999999997,6.865604000000001
"DI0194712","2026-03-25","2026-03-26 17:00:00","2026-03-26 09:53:11","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",100,63.502700000000004,100,1.270054,12.953031000000001
"DI0194717","2026-03-25","2026-03-26 17:00:00","2026-03-26 13:20:29","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",93.8001583333333,47.75985000000001,93.8001583333333,0.9551970000000002,11.256018999999997
"DI0194723","2026-03-25","2026-03-26 17:00:00","2026-03-26 07:16:27","Kho trong - BKD","South East","ANH SON","2T","DRY, FRESH",57.93333333333334,32.24295,57.93333333333334,0.644859,6.952
"DI0194724","2026-03-25","2026-03-26 17:00:00","2026-03-26 07:07:58","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",100,65.1373,100,1.302746,12.097
"DI0194731","2026-03-25","2026-03-26 17:00:00","2026-03-26 09:39:39","Kho trong - NKD","North East - North West","TLL","5T","DRY, FRESH",72.82892727272728,34.208,72.82892727272728,1.7104,16.022364000000003
"DI0194732","2026-03-25","2026-03-26 17:00:00","2026-03-27 07:50:31","Kho trong - NKD","North East - North West","TLL","3.5T","DRY, FRESH",70.95228235294118,33.223000000000006,70.95228235294118,1.1628050000000003,12.061888000000001
"DI0194733","2026-03-25","2026-03-26 17:00:00","2026-03-26 16:56:05","Kho trong - NKD","North Central Coast","HDA","11T","DRY, FRESH",66.53818809523811,29.177472727272743,66.53818809523811,3.209522000000002,27.946039000000006
"DI0194734","2026-03-25","2026-03-26 17:00:00","2026-03-26 07:32:20","Kho trong - NKD","North East - North West","HDA","11T","DRY, FRESH",41.91214285714286,14.145345454545453,41.91214285714286,1.555988,17.6031
"DI0194735","2026-03-25","2026-03-26 17:00:00","2026-03-26 07:49:31","Kho trong - NKD","Ha Noi","HDA","5T","DRY, FRESH",83.05454545454545,42.1579,83.05454545454545,2.107895,18.272
"DI0194736","2026-03-25","2026-03-26 17:00:00","2026-03-26 16:54:03","Kho trong - NKD","Ha Noi","HDA","11T","DRY, FRESH",63.5803619047619,22.653836363636366,63.5803619047619,2.491922,26.703751999999998
"DI0194737","2026-03-25","2026-03-26 17:00:00","2026-03-26 14:36:38","Kho ngoài - NKD","North Central Coast","HDA","2.5T","DRY",100,100,100,1.9952830000000001,14.803999999999998
"DI0194738","2026-03-25","2026-03-26 17:00:00","2026-03-26 09:13:20","Kho trong - NKD","North East - North West","HDA","5T","DRY, FRESH",85.47903999999998,85.47903999999998,74.15785454545455,1.3354040000000005,14.190728000000002
"DI0194739","2026-03-25","2026-03-26 17:00:00","2026-03-26 08:09:38","Kho trong - NKD","North East - North West","HDA","3.5T","DRY, FRESH",82.4040235294118,40.12508571428571,82.4040235294118,1.4043779999999997,14.008684000000004
"DI0194740","2026-03-25","2026-03-26 17:00:00","2026-03-26 20:08:27","Kho trong - NKD","Ha Noi","HDA","3.5T","DRY, FRESH",95.62823529411766,36.271285714285725,95.62823529411766,1.2694950000000005,16.256800000000002
"DI0194741","2026-03-25","2026-03-26 17:00:00","2026-03-26 10:48:46","Kho trong - NKD","North East - North West","HDA","8T","DRY, FRESH",78.8101875,30.826775000000005,78.8101875,2.4661420000000005,25.21926
"DI0194742","2026-03-25","2026-03-26 17:00:00","2026-03-26 09:52:09","Kho trong - NKD","North Central Coast","HDA","5T","DRY, FRESH",100,47.131919999999994,100,2.3565959999999997,23.62886000000002
"DI0194743","2026-03-25","2026-03-26 17:00:00","2026-03-26 07:43:28","Kho trong - NKD","North Central Coast","HDA","11T","DRY, FRESH",56.17538095238098,20.423527272727267,56.17538095238098,2.246587999999999,23.593660000000014
"DI0194744","2026-03-25","2026-03-26 17:00:00","2026-03-26 08:08:51","Kho trong - NKD","Ha Noi","HDA","5T","DRY, FRESH",84.68134000000002,84.68134000000002,70.87134545454546,1.3802109999999996,14.639696
"DI0194745","2026-03-25","2026-03-26 17:00:00","2026-03-26 11:31:57","Kho trong - NKD","North East - North West","HDA","5T","DRY, FRESH",87.90180454545454,40.39106000000001,87.90180454545454,2.0195530000000006,19.338397
"DI0194746","2026-03-25","2026-03-26 17:00:00","2026-03-26 16:52:22","Kho trong - NKD","North Central Coast","HDA","11T","DRY, FRESH",34.4806761904762,10.820109090909092,34.4806761904762,1.190212,14.481884000000004
"DI0194748","2026-03-25","2026-03-26 17:00:00","2026-03-26 10:24:42","Kho trong - NKD","North Central Coast","HDA","11T","DRY, FRESH",47.51824761904762,21.438809090909086,47.51824761904762,2.3582689999999995,19.957664
"DI0194750","2026-03-25","2026-03-26 17:00:00","2026-03-26 11:27:24","Kho trong - NKD","Ha Noi","HDA","5T","DRY, FRESH",100,50.592060000000004,100,2.5296030000000003,22.745664000000005
"DI0194751","2026-03-25","2026-03-26 17:00:00","2026-03-26 06:37:08","Kho trong - NKD","Ha Noi","HDA","5T","DRY, FRESH",100,100,100,1.6028159999999994,18.753327999999996
"DI0194752","2026-03-25","2026-03-26 17:00:00","2026-03-26 06:41:18","Kho trong - NKD","Ha Noi","HDA","5T","DRY, FRESH",91.48535454545457,39.75382,91.48535454545457,1.9876909999999999,20.126778000000005
"DI0194773","2026-03-25","2026-03-26 17:00:00","2026-03-26 08:25:14","Kho trong - NKD","Ha Noi","HDA","1.4T","DRY, FRESH",100,100,100,0.6977069999999999,8.855894000000001
"DI0194774","2026-03-25","2026-03-26 17:00:00","2026-03-26 13:42:23","Kho trong - NKD","Ha Noi","HDA","1.4T","DRY",100,100,100,1.460765,8.675099999999997
"DI0194775","2026-03-25","2026-03-26 17:00:00","2026-03-26 16:53:31","Kho trong - NKD","Ha Noi","HDA","2.5T","DRY, FRESH",100,50.17603999999999,100,1.2544009999999999,15.381704000000001
"DI0194776","2026-03-25","2026-03-26 17:00:00","2026-03-26 13:07:37","Kho trong - NKD","Ha Noi","HDA","1.4T","DRY",94.10299999999987,86.82249999999996,94.10299999999987,1.2155149999999995,7.52823999999999
"DI0194777","2026-03-25","2026-03-26 17:00:00","2026-03-26 10:36:08","Kho trong - NKD","Ha Noi","HDA","1.4T","DRY, FRESH",96.06175000000002,54.14292857142856,96.06175000000002,0.7580009999999999,7.684940000000001
"DI0194778","2026-03-25","2026-03-26 17:00:00","2026-03-26 14:59:33","Kho ngoài - NKD","Ha Noi","HDA","1.4T","DRY",74.475,71.46685714285714,74.475,1.0005359999999999,5.957999999999999
"DI0194779","2026-03-25","2026-03-26 17:00:00","2026-03-26 07:40:33","Kho trong - NKD","Ha Noi","HDA","2.5T","DRY, FRESH",57.413846153846166,23.526519999999998,57.413846153846166,0.588163,7.463800000000001
"DI0194780","2026-03-25","2026-03-26 17:00:00","2026-03-26 08:18:00","Kho trong - NKD","Ha Noi","HDA","1.4T","DRY, FRESH",100,52.31664285714285,100,0.7324329999999999,8.589
"DI0194781","2026-03-25","2026-03-26 17:00:00","2026-03-26 11:42:46","Kho ngoài - NKD","Ha Noi","HDA","1.4T","DRY",100,100,100,1.407116,7.211002000000001
"DI0194952","2026-03-26","2026-03-27 07:00:00","2026-03-27 07:38:47","Kho trong - BKD","","ANH SON","2T","DRY, FRESH",96.65010000000001,52.6591,96.65010000000001,1.053182,11.598012
"DI0194991","2026-03-26","2026-03-27 07:00:00","2026-03-27 08:33:51","Kho trong - NKD","Ha Noi","HDA","1.4T","FRESH",94.4625,39.69721428571429,94.4625,0.5557610000000001,7.557
"DI0194995","2026-03-26","2026-03-27 07:00:00","2026-03-27 09:33:47","Kho trong - NKD","North Central Coast","HDA","11T","FRESH",36.02142857142859,10.043245454545453,36.02142857142859,1.1047569999999998,15.129000000000005
"DI0194998","2026-03-26","2026-03-27 07:00:00","2026-03-27 07:00:00","Kho trong - NKD","Ha Noi","HDA","2.5T","FRESH",100,100,72.28333333333333,0.572817,7.822000000000001
"DI0195004","2026-03-26","2026-03-27 07:00:00","2026-03-27 06:28:39","Kho trong - NKD","Ha Noi","HDA","5T","FRESH",64.54090909090908,19.996879999999997,64.54090909090908,0.999844,14.198999999999998
"DI0195011","2026-03-26","2026-03-27 07:00:00","2026-03-27 07:49:29","Kho trong - NKD","Ha Noi","HDA","5T","FRESH",78.42272727272729,24.97486,78.42272727272729,1.248743,17.253000000000004
"DI0195014","2026-03-26","2026-03-27 07:00:00","2026-03-27 04:56:49","Kho trong - NKD","Ha Noi","HDA","5T","FRESH",66.97272727272728,21.54188,66.97272727272728,1.077094,14.734000000000004
"DI0195013","2026-03-26","2026-03-27 07:30:00","2026-03-27 08:18:54","Kho trong - NKD","Ha Noi","HDA","5T","FRESH",100,100,78.77727272727275,1.3057390000000002,19.047000000000004
"DI0194992","2026-03-26","2026-03-27 08:00:00","2026-03-27 07:59:44","Kho trong - NKD","North East - North West","HDA","5T","FRESH",85.49090909090908,26.883219999999994,85.49090909090908,1.3441609999999997,18.808
"DI0194849","2026-03-26","2026-03-27 15:30:00","2026-03-27 13:36:21","Kho trong - BKD","Mekong 2","NGUYEN PHAT","5T","DRY, FRESH",93.58080384615386,56.61199999999999,93.58080384615386,1.841394000000001,23.397009000000004
"DI0194852","2026-03-26","2026-03-27 15:30:00","2026-03-27 13:35:16","Kho trong - BKD","Mekong 1","THANH AN","8T","DRY, FRESH",52.325028125,19.233825,52.325028125,1.538706,16.744009000000002
"DI0194937","2026-03-26","2026-03-27 15:30:00","2026-03-27 11:29:41","Kho trong - BKD","South East","ANH SON","5T","DRY, FRESH",100,100,91.76926716153847,1.7087929999999998,20.780011000000002
"DI0194938","2026-03-26","2026-03-27 15:30:00","2026-03-27 12:32:02","Kho trong - BKD","South East","ANH SON","5T","DRY, FRESH",85.86543461538463,39.26562,85.86543461538463,1.9632809999999998,22.325013000000006
"DI0194939","2026-03-26","2026-03-27 15:30:00","2026-03-27 07:47:44","Kho trong - BKD","South East","ANH SON","5T","DRY, FRESH",100,46.102720000000026,100,2.3051360000000014,26.74081100000001
"DI0194940","2026-03-26","2026-03-27 15:30:00","2026-03-27 15:30:00","Kho trong - BKD","South East","ANH SON","2T","DRY, FRESH",100,71.027,100,1.42054,13.328412000000002
"DI0194941","2026-03-26","2026-03-27 15:30:00","2026-03-27 07:48:56","Kho trong - BKD","South East","ANH SON","2T","FRESH",64.33333333333333,28.5844,64.33333333333333,0.571688,7.72
"DI0194942","2026-03-26","2026-03-27 15:30:00","2026-03-27 11:46:37","Kho trong - BKD","South East","ANH SON","5T","FRESH",72.65909545454545,23.8151,72.65909545454545,1.199931,16.131001
"DI0194943","2026-03-26","2026-03-27 15:30:00","2026-03-27 08:23:05","Kho trong - BKD","South East","ANH SON","3.5T","DRY, FRESH",97.05305294117647,69.43217142857142,97.05305294117647,1.4438900000000003,15.718019000000002
"DI0194944","2026-03-26","2026-03-27 15:30:00","2026-03-27 08:36:02","Kho trong - BKD","South East","ANH SON","5T","DRY, FRESH",88.45090000000002,88.45090000000002,82.41545000000002,1.5143049999999998,19.888017000000005
"DI0194945","2026-03-26","2026-03-27 15:30:00","2026-03-27 07:23:45","Kho trong - BKD","South East","ANH SON","2T","FRESH",51.291666666666664,22.537950000000002,51.291666666666664,0.450759,6.155
"DI0194946","2026-03-26","2026-03-27 15:30:00","2026-03-27 07:46:50","Kho trong - BKD","South East","ANH SON","2T","DRY, FRESH",87.24173333333333,49.291700000000006,87.24173333333333,0.9858340000000001,10.469007999999999
"DI0194949","2026-03-26","2026-03-27 15:30:00","2026-03-27 14:40:49","Kho trong - BKD","Ho Chi Minh","ANH SON","2T","DRY, FRESH",98.15833333333336,50.79699999999999,98.15833333333336,1.0159399999999998,11.779000000000003
